"Notes"	"State of Residence"	"State of Residence Code"	"County of Residence"	"County of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"January"	"1"	206
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"February"	"2"	211
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"March"	"3"	208
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"April"	"4"	227
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"May"	"5"	203
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"June"	"6"	228
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"July"	"7"	253
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"August"	"8"	248
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"September"	"9"	207
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"October"	"10"	212
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"November"	"11"	234
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2022"	"2022"	"December"	"12"	234
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"January"	"1"	87
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"February"	"2"	87
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"March"	"3"	100
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"April"	"4"	97
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"May"	"5"	94
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"June"	"6"	105
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"July"	"7"	117
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"August"	"8"	140
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"September"	"9"	115
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"October"	"10"	111
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"November"	"11"	115
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2022"	"2022"	"December"	"12"	112
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"January"	"1"	99
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"February"	"2"	95
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"March"	"3"	112
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"April"	"4"	108
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"May"	"5"	109
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"June"	"6"	114
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"July"	"7"	134
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"August"	"8"	119
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"September"	"9"	111
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"October"	"10"	108
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"November"	"11"	104
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2022"	"2022"	"December"	"12"	98
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"January"	"1"	86
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"February"	"2"	71
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"March"	"3"	91
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"April"	"4"	88
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"May"	"5"	86
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"June"	"6"	94
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"July"	"7"	107
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"August"	"8"	111
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"September"	"9"	93
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"October"	"10"	99
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"November"	"11"	100
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2022"	"2022"	"December"	"12"	77
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"January"	"1"	699
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"February"	"2"	652
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"March"	"3"	731
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"April"	"4"	690
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"May"	"5"	748
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"June"	"6"	678
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"July"	"7"	818
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"August"	"8"	779
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"September"	"9"	735
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"October"	"10"	717
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"November"	"11"	744
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2022"	"2022"	"December"	"12"	698
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"January"	"1"	213
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"February"	"2"	218
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"March"	"3"	248
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"April"	"4"	214
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"May"	"5"	226
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"June"	"6"	213
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"July"	"7"	248
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"August"	"8"	242
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"September"	"9"	231
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"October"	"10"	215
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"November"	"11"	227
	"New York"	"36"	"Albany County, NY"	"36001"	"2022"	"2022"	"December"	"12"	237
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"January"	"1"	1419
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"February"	"2"	1269
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"March"	"3"	1377
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"April"	"4"	1330
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"May"	"5"	1371
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"June"	"6"	1434
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"July"	"7"	1471
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"August"	"8"	1489
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"September"	"9"	1478
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"October"	"10"	1542
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"November"	"11"	1408
	"New York"	"36"	"Bronx County, NY"	"36005"	"2022"	"2022"	"December"	"12"	1485
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"January"	"1"	153
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"February"	"2"	123
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"March"	"3"	140
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"April"	"4"	147
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"May"	"5"	140
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"June"	"6"	159
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"July"	"7"	138
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"August"	"8"	134
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"September"	"9"	142
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"October"	"10"	152
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"November"	"11"	127
	"New York"	"36"	"Broome County, NY"	"36007"	"2022"	"2022"	"December"	"12"	139
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"January"	"1"	98
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"February"	"2"	80
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"March"	"3"	104
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"April"	"4"	100
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"May"	"5"	103
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"June"	"6"	101
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"July"	"7"	100
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"August"	"8"	84
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"September"	"9"	98
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"October"	"10"	97
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"November"	"11"	105
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2022"	"2022"	"December"	"12"	84
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"January"	"1"	214
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"February"	"2"	199
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"March"	"3"	223
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"April"	"4"	219
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"May"	"5"	216
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"June"	"6"	208
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"July"	"7"	240
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"August"	"8"	247
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"September"	"9"	230
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"October"	"10"	215
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"November"	"11"	217
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2022"	"2022"	"December"	"12"	200
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"January"	"1"	703
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"February"	"2"	681
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"March"	"3"	793
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"April"	"4"	775
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"May"	"5"	805
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"June"	"6"	794
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"July"	"7"	838
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"August"	"8"	794
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"September"	"9"	757
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"October"	"10"	730
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"November"	"11"	700
	"New York"	"36"	"Erie County, NY"	"36029"	"2022"	"2022"	"December"	"12"	728
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"January"	"1"	142
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"February"	"2"	140
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"March"	"3"	152
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"April"	"4"	150
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"May"	"5"	150
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"June"	"6"	144
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"July"	"7"	138
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"August"	"8"	170
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"September"	"9"	175
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"October"	"10"	138
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"November"	"11"	134
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2022"	"2022"	"December"	"12"	135
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"January"	"1"	2786
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"February"	"2"	2566
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"March"	"3"	2742
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"April"	"4"	2649
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"May"	"5"	2742
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"June"	"6"	2797
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"July"	"7"	2903
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"August"	"8"	2914
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"September"	"9"	2658
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"October"	"10"	2917
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"November"	"11"	2904
	"New York"	"36"	"Kings County, NY"	"36047"	"2022"	"2022"	"December"	"12"	3018
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"January"	"1"	604
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"February"	"2"	522
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"March"	"3"	606
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"April"	"4"	569
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"May"	"5"	628
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"June"	"6"	628
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"July"	"7"	683
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"August"	"8"	675
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"September"	"9"	630
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"October"	"10"	601
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"November"	"11"	688
	"New York"	"36"	"Monroe County, NY"	"36055"	"2022"	"2022"	"December"	"12"	600
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"January"	"1"	1042
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"February"	"2"	1076
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"March"	"3"	1164
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"April"	"4"	1075
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"May"	"5"	1126
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"June"	"6"	1237
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"July"	"7"	1167
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"August"	"8"	1256
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"September"	"9"	1142
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"October"	"10"	1196
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"November"	"11"	1138
	"New York"	"36"	"Nassau County, NY"	"36059"	"2022"	"2022"	"December"	"12"	1144
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"January"	"1"	1100
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"February"	"2"	1046
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"March"	"3"	1087
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"April"	"4"	1084
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"May"	"5"	1173
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"June"	"6"	1141
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"July"	"7"	1195
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"August"	"8"	1169
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"September"	"9"	1031
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"October"	"10"	1136
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"November"	"11"	1117
	"New York"	"36"	"New York County, NY"	"36061"	"2022"	"2022"	"December"	"12"	1119
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"January"	"1"	144
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"February"	"2"	141
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"March"	"3"	164
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"April"	"4"	167
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"May"	"5"	153
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"June"	"6"	168
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"July"	"7"	173
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"August"	"8"	171
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"September"	"9"	174
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"October"	"10"	180
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"November"	"11"	154
	"New York"	"36"	"Niagara County, NY"	"36063"	"2022"	"2022"	"December"	"12"	175
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"January"	"1"	164
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"February"	"2"	172
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"March"	"3"	184
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"April"	"4"	203
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"May"	"5"	196
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"June"	"6"	175
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"July"	"7"	201
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"August"	"8"	199
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"September"	"9"	196
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"October"	"10"	185
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"November"	"11"	153
	"New York"	"36"	"Oneida County, NY"	"36065"	"2022"	"2022"	"December"	"12"	171
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"January"	"1"	359
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"February"	"2"	349
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"March"	"3"	403
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"April"	"4"	402
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"May"	"5"	400
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"June"	"6"	378
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"July"	"7"	409
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"August"	"8"	425
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"September"	"9"	379
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"October"	"10"	377
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"November"	"11"	377
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2022"	"2022"	"December"	"12"	379
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"January"	"1"	61
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"February"	"2"	74
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"March"	"3"	81
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"April"	"4"	69
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"May"	"5"	83
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"June"	"6"	107
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"July"	"7"	87
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"August"	"8"	89
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"September"	"9"	81
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"October"	"10"	97
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"November"	"11"	83
	"New York"	"36"	"Ontario County, NY"	"36069"	"2022"	"2022"	"December"	"12"	88
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"January"	"1"	484
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"February"	"2"	406
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"March"	"3"	454
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"April"	"4"	404
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"May"	"5"	411
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"June"	"6"	466
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"July"	"7"	501
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"August"	"8"	483
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"September"	"9"	460
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"October"	"10"	433
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"November"	"11"	437
	"New York"	"36"	"Orange County, NY"	"36071"	"2022"	"2022"	"December"	"12"	529
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"January"	"1"	76
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"February"	"2"	88
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"March"	"3"	105
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"April"	"4"	89
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"May"	"5"	93
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"June"	"6"	101
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"July"	"7"	105
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"August"	"8"	95
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"September"	"9"	78
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"October"	"10"	103
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"November"	"11"	84
	"New York"	"36"	"Oswego County, NY"	"36075"	"2022"	"2022"	"December"	"12"	98
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"January"	"1"	1927
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"February"	"2"	1732
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"March"	"3"	2014
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"April"	"4"	1957
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"May"	"5"	1964
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"June"	"6"	2021
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"July"	"7"	2084
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"August"	"8"	2122
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"September"	"9"	1998
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"October"	"10"	2039
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"November"	"11"	2052
	"New York"	"36"	"Queens County, NY"	"36081"	"2022"	"2022"	"December"	"12"	2076
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"January"	"1"	106
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"February"	"2"	119
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"March"	"3"	115
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"April"	"4"	139
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"May"	"5"	132
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"June"	"6"	126
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"July"	"7"	157
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"August"	"8"	142
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2022"	"2022"	"September"	"9"	130
